year month d0 d10 d40 d60 d70 d80 d90 dtot
1991 6 0 0 1 0 0 0 0 1
1991 7 0 0 1 0 0 0 0 1
1991 8 0 0 0 0 0 0 0 0
1991 9 0 0 0 0 0 0 0 0
1991 10 0 0 0 0 0 1 0 1
1991 11 0 0 0 0 0 0 2 2
1991 12 0 1 3 0 4 8 23 39
1992 1 1 0 2 1 6 19 13 42
1992 2 0 0 1 0 1 2 3 7
1992 3 0 0 0 0 1 1 0 2
1992 4 0 0 0 0 0 0 1 1
1992 5 0 0 0 0 0 0 0 0
1992 6 0 0 1 0 0 0 1 2
1992 7 0 0 0 0 0 1 1 2
1992 8 0 0 0 0 0 1 0 1
1992 9 0 0 0 0 0 0 0 0
1992 10 0 0 0 0 1 1 0 2
1992 11 0 0 0 1 0 0 0 1
1992 12 0 0 0 0 0 1 0 1
1993 1 0 0 0 0 0 3 3 6
1993 2 0 0 1 0 1 4 5 11
1993 3 0 0 1 1 3 2 4 11
1993 4 0 0 0 0 1 1 1 3
1993 5 0 0 0 0 0 1 1 2
1993 6 0 0 0 0 0 0 0 0
1993 7 0 0 0 0 0 0 0 0
1993 8 0 0 0 0 0 0 0 0
1993 9 0 0 0 0 0 1 0 1
1993 10 0 0 0 0 0 0 0 0
1993 11 0 0 0 1 1 0 0 2
1993 12 0 0 1 0 0 4 6 11
1994 1 0 0 4 4 11 23 24 66
1994 2 0 0 0 0 1 4 2 7
1994 3 0 0 0 0 0 0 0 0
1994 4 0 0 0 0 0 0 0 0
1994 5 0 0 0 0 0 0 0 0
1994 6 0 0 0 0 0 1 0 1
1994 7 0 0 0 0 0 0 0 0
1994 8 0 0 0 0 0 0 0 0
1994 9 0 0 0 0 0 1 1 2
1994 10 0 0 0 0 0 0 0 0
1994 11 0 0 0 0 0 1 2 3
1994 12 0 0 0 0 1 0 1 2
1995 1 0 0 0 0 2 1 1 4
1995 2 0 0 0 1 0 5 9 15
1995 3 0 0 0 0 1 4 13 18
1995 4 0 0 0 1 0 0 2 3
1995 5 0 0 0 0 0 0 0 0
1995 6 0 0 0 0 0 0 0 0
1995 7 0 0 0 0 0 0 0 0
1995 8 0 0 0 0 0 0 0 0
1995 9 0 0 0 0 0 0 2 2
1995 10 0 0 0 0 0 0 0 0
1995 11 0 0 0 0 0 0 0 0
1995 12 0 0 1 1 0 2 2 6
1996 1 0 0 2 1 0 1 7 11
1996 2 0 0 1 0 0 0 0 1
1996 3 0 0 0 0 2 0 0 2
1996 4 0 0 0 1 0 0 0 1
1996 5 0 0 0 0 0 2 1 3
1996 6 0 0 0 0 1 0 0 1
1996 7 1 0 0 0 0 0 0 1
1996 8 0 0 0 0 0 0 0 0
1996 9 0 0 0 0 0 0 0 0
1996 10 0 0 1 0 0 1 1 3
1996 11 0 0 1 0 0 1 1 3
1996 12 0 0 0 4 2 9 12 27
1997 1 1 0 1 0 2 5 20 29
1997 2 0 0 1 0 0 0 2 3
1997 3 0 0 0 0 0 0 3 3
1997 4 1 0 1 0 0 0 0 2
1997 5 0 0 0 0 0 0 0 0
1997 6 0 0 0 0 0 0 0 0
1997 7 0 0 0 0 0 0 0 0
1997 8 0 0 0 0 0 0 0 0
1997 9 0 0 0 0 0 0 0 0
1997 10 0 0 1 0 0 0 0 1
1997 11 1 0 0 1 0 1 0 3
1997 12 0 0 0 0 0 1 2 3
1998 1 0 0 1 1 1 7 14 24
1998 2 0 1 0 5 4 13 23 46
1998 3 0 0 0 2 1 4 5 12
1998 4 0 0 0 0 0 1 0 1
1998 5 0 0 0 0 1 0 1 2
1998 6 0 0 0 0 0 0 0 0
1998 7 0 0 0 0 0 0 0 0
1998 8 0 0 0 0 0 0 0 0
1998 9 0 0 0 0 0 0 0 0
1998 10 0 1 0 0 0 0 1 2
1998 11 0 0 0 0 0 0 0 0
1998 12 0 0 0 0 0 0 0 0
1999 1 0 0 0 0 0 0 3 3
1999 2 0 0 2 0 2 10 17 31
1999 3 1 0 0 3 4 6 23 37
1999 4 0 0 0 0 1 2 2 5
1999 5 0 0 0 0 0 0 0 0
1999 6 0 0 0 0 2 0 0 2
1999 7 0 0 0 0 0 0 0 0
1999 8 0 0 0 0 0 1 0 1
1999 9 0 0 0 0 0 0 0 0
1999 10 0 0 1 0 0 1 0 2
1999 11 0 0 0 0 1 0 1 2
1999 12 0 0 1 2 4 5 8 20
2000 1 0 0 2 5 11 23 47 88
2000 2 0 1 2 1 1 4 6 15
2000 3 0 0 0 0 0 1 1 2
2000 4 0 0 1 0 0 0 0 1
2000 5 0 0 0 0 0 0 0 0
2000 6 0 0 0 0 0 0 0 0
2000 7 0 0 0 0 0 0 0 0
2000 8 0 0 0 0 0 0 0 0
2000 9 0 0 0 0 0 0 0 0
2000 10 0 0 0 0 0 0 0 0
2000 11 0 0 0 0 0 0 0 0
2000 12 1 0 0 0 1 1 1 4
2001 1 0 0 2 0 1 1 0 4
2001 2 0 0 0 0 1 1 1 3
2001 3 3 0 1 0 0 0 1 5
2001 4 1 0 0 0 0 0 0 1
2001 5 0 0 0 0 0 0 0 0
2001 6 0 0 0 0 0 0 0 0
2001 7 0 0 0 0 0 0 0 0
2001 8 0 0 0 0 0 0 0 0
2001 9 0 0 0 0 0 0 0 0
2001 10 0 0 0 0 0 1 1 2
2001 11 0 0 0 0 0 0 0 0
2001 12 0 0 0 0 0 0 1 1
